candidate_id,ref_id,marferret_name,tax_id,lineage,data_type,data_source,pub_year,source_filename,seq_type,n_seqs_raw,aa_fasta
633,346,Aplanochytrium_stocchinoi,215587,stramenopile,TSA,MMETSP,2014,MMETSP1349.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18123,633_Aplanochytrium_stocchinoi.faa
634,347,Corethron_hystrix,216773,diatom,TSA,MMETSP,2014,MMETSP0010.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,48011,634_Corethron_hystrix.faa
635,348,Proboscia_alata,216777,diatom,TSA,MMETSP,2014,MMETSP0174.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44626,635_Proboscia_alata.faa
636,349,Proboscia_alata,216777,diatom,TSA,MMETSP,2014,MMETSP0176.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,45077,636_Proboscia_alata.faa
637,350,Cyclophora_tenuis,216820,diatom,TSA,MMETSP,2014,MMETSP0397.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22736,637_Cyclophora_tenuis.faa
640,351,Vexillifera_abyssalis,2301597,amoebozoa,TSA,MMETSP,2014,MMETSP0173.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19177,640_Vexillifera_abyssalis.faa
642,352,Corethron_pennatum,218684,diatom,TSA,MMETSP,2014,MMETSP0171.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44544,642_Corethron_pennatum.faa
644,353,Protocruzia_adherens,223996,ciliate,TSA,MMETSP,2014,MMETSP0216.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,51106,644_Protocruzia_adherens.faa
645,354,Chlamydomonas_chlamydogama,225041,chlorophyte,TSA,MMETSP,2014,MMETSP1392.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30820,645_Chlamydomonas_chlamydogama.faa
646,355,Bigelowiella_natans,227086,cercozoan,TSA,MMETSP,2014,MMETSP1052.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42412,646_Bigelowiella_natans.faa
647,356,Bigelowiella_natans,227086,cercozoan,TSA,MMETSP,2014,MMETSP1054.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37441,647_Bigelowiella_natans.faa
648,357,Bigelowiella_natans,227086,cercozoan,TSA,MMETSP,2014,MMETSP1055.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42646,648_Bigelowiella_natans.faa
649,358,Bigelowiella_natans,227086,cercozoan,TSA,MMETSP,2014,MMETSP1358.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29466,649_Bigelowiella_natans.faa
650,359,Chaetoceros_curvisetus,230516,diatom,TSA,MMETSP,2014,MMETSP0717.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,5000,650_Chaetoceros_curvisetus.faa
651,360,Chaetoceros_curvisetus,230516,diatom,TSA,MMETSP,2014,MMETSP0718.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,7150,651_Chaetoceros_curvisetus.faa
652,361,Symbiodinium_sp_Mp,230996,dinoflagellate,TSA,MMETSP,2014,MMETSP1122.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,67484,652_Symbiodinium_sp_Mp.faa
653,362,Symbiodinium_sp_Mp,230996,dinoflagellate,TSA,MMETSP,2014,MMETSP1123.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,49818,653_Symbiodinium_sp_Mp.faa
654,363,Symbiodinium_sp_Mp,230996,dinoflagellate,TSA,MMETSP,2014,MMETSP1124.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,50464,654_Symbiodinium_sp_Mp.faa
655,364,Symbiodinium_sp_Mp,230996,dinoflagellate,TSA,MMETSP,2014,MMETSP1125.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,60873,655_Symbiodinium_sp_Mp.faa
656,365,Cryptomonas_curvata,233186,cryptophyte,TSA,MMETSP,2014,MMETSP1050.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,50946,656_Cryptomonas_curvata.faa
657,366,Florenciella_sp_RCC1587,1411684,ochrophyte,TSA,MMETSP,2014,MMETSP1324.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35443,657_Florenciella_sp_RCC1587.faa
658,367,Florenciella_sp_RCC1587,464225,ochrophyte,TSA,MMETSP,2014,MMETSP1325.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26734,658_Florenciella_sp_RCC1587.faa
659,368,Florenciella_parvula,236787,ochrophyte,TSA,MMETSP,2014,MMETSP1344.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,113404,659_Florenciella_parvula.faa
660,369,Florenciella_parvula,236787,ochrophyte,TSA,MMETSP,2014,MMETSP1323.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23665,660_Florenciella_parvula.faa
661,370,Chaetoceros_neogracilis,240364,diatom,TSA,MMETSP,2014,MMETSP1336.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24360,661_Chaetoceros_neogracilis.faa
662,371,Chaetoceros_neogracilis,240364,diatom,TSA,MMETSP,2014,MMETSP0751.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23690,662_Chaetoceros_neogracilis.faa
663,372,Chaetoceros_neogracilis,240364,diatom,TSA,MMETSP,2014,MMETSP0752.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27311,663_Chaetoceros_neogracilis.faa
664,373,Chaetoceros_neogracilis,240364,diatom,TSA,MMETSP,2014,MMETSP0753.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25542,664_Chaetoceros_neogracilis.faa
666,374,Mayorella_sp_JJP-2003,242541,amoebozoa,TSA,MMETSP,2014,MMETSP0417.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22018,666_Mayorella_sp_JJP-2003.faa
668,375,Chrysoculter_rhomboideus,259385,haptophyte,TSA,MMETSP,2014,MMETSP1335.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24465,668_Chrysoculter_rhomboideus.faa
670,376,Amphiprora_sp,2608610,diatom,TSA,MMETSP,2014,MMETSP1065.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39021,670_Amphiprora_sp.faa
671,377,Amphiprora_sp,2608610,diatom,TSA,MMETSP,2014,MMETSP0724.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33386,671_Amphiprora_sp.faa
672,378,Amphiprora_sp,2608610,diatom,TSA,MMETSP,2014,MMETSP0725.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32179,672_Amphiprora_sp.faa
673,379,Amphiprora_sp,2608610,diatom,TSA,MMETSP,2014,MMETSP0726.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22052,673_Amphiprora_sp.faa
674,380,Amphiprora_sp,2608610,diatom,TSA,MMETSP,2014,MMETSP0727.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29594,674_Amphiprora_sp.faa
675,381,Minutocellus_polymorphus,265543,diatom,TSA,MMETSP,2014,MMETSP1070.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39196,675_Minutocellus_polymorphus.faa
676,382,Minutocellus_polymorphus,265543,diatom,TSA,MMETSP,2014,MMETSP1322.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30053,676_Minutocellus_polymorphus.faa
677,383,Minutocellus_polymorphus,265543,diatom,TSA,MMETSP,2014,MMETSP1434.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16012,677_Minutocellus_polymorphus.faa
678,384,Synedropsis_recta,265551,diatom,TSA,MMETSP,2014,MMETSP1176.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27248,678_Synedropsis_recta.faa
679,385,Amphora_coffeaeformis,265554,diatom,TSA,MMETSP,2014,MMETSP0316.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17772,679_Amphora_coffeaeformis.faa
680,386,Amphora_coffeaeformis,265554,diatom,TSA,MMETSP,2014,MMETSP0317.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15969,680_Amphora_coffeaeformis.faa
681,387,Amphora_coffeaeformis,265554,diatom,TSA,MMETSP,2014,MMETSP0318.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23512,681_Amphora_coffeaeformis.faa
682,388,Thalassiosira_punctigera,265564,diatom,TSA,MMETSP,2014,MMETSP1067.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,52202,682_Thalassiosira_punctigera.faa
683,389,Extubocellulus_spinifer,265572,diatom,TSA,MMETSP,2014,MMETSP0696.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36373,683_Extubocellulus_spinifer.faa
684,390,Extubocellulus_spinifer,265572,diatom,TSA,MMETSP,2014,MMETSP0697.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37718,684_Extubocellulus_spinifer.faa
685,391,Extubocellulus_spinifer,265572,diatom,TSA,MMETSP,2014,MMETSP0698.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36763,685_Extubocellulus_spinifer.faa
686,392,Extubocellulus_spinifer,265572,diatom,TSA,MMETSP,2014,MMETSP0699.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37762,686_Extubocellulus_spinifer.faa
687,393,Stauroneis_constricta,265584,diatom,TSA,MMETSP,2014,MMETSP1352.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29591,687_Stauroneis_constricta.faa
688,394,Skeletonema_grethea,267565,diatom,TSA,MMETSP,2014,MMETSP0578.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24660,688_Skeletonema_grethea.faa
689,395,Skeletonema_dohrnii,267566,diatom,TSA,MMETSP,2014,MMETSP0562.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31323,689_Skeletonema_dohrnii.faa
690,396,Skeletonema_dohrnii,267566,diatom,TSA,MMETSP,2014,MMETSP0563.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30342,690_Skeletonema_dohrnii.faa
691,397,Skeletonema_marinoi,267567,diatom,TSA,MMETSP,2014,MMETSP0319.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30951,691_Skeletonema_marinoi.faa
692,398,Skeletonema_marinoi,267567,diatom,TSA,MMETSP,2014,MMETSP0320.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31763,692_Skeletonema_marinoi.faa
693,399,Skeletonema_marinoi,267567,diatom,TSA,MMETSP,2014,MMETSP0918.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28218,693_Skeletonema_marinoi.faa
694,400,Skeletonema_marinoi,267567,diatom,TSA,MMETSP,2014,MMETSP0920.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26399,694_Skeletonema_marinoi.faa
695,401,Skeletonema_marinoi,267567,diatom,TSA,MMETSP,2014,MMETSP1039.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26665,695_Skeletonema_marinoi.faa
696,402,Skeletonema_marinoi,267567,diatom,TSA,MMETSP,2014,MMETSP1040.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23753,696_Skeletonema_marinoi.faa
697,403,Skeletonema_marinoi,267567,diatom,TSA,MMETSP,2014,MMETSP1428.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28831,697_Skeletonema_marinoi.faa
698,404,Skeletonema_japonicum,267983,diatom,TSA,MMETSP,2014,MMETSP0593.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27627,698_Skeletonema_japonicum.faa
699,405,Apocalathium_aciculiferum,268820,dinoflagellate,TSA,MMETSP,2014,MMETSP0370.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,96912,699_Apocalathium_aciculiferum.faa
700,406,Apocalathium_aciculiferum,268820,dinoflagellate,TSA,MMETSP,2014,MMETSP0371.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,96144,700_Apocalathium_aciculiferum.faa
701,407,Scrippsiella_hangoei,268821,dinoflagellate,TSA,MMETSP,2014,MMETSP0359.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,190185,701_Scrippsiella_hangoei.faa
702,408,Scrippsiella_hangoei,268821,dinoflagellate,TSA,MMETSP,2014,MMETSP0360.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,102608,702_Scrippsiella_hangoei.faa
703,409,Scrippsiella_hangoei,268821,dinoflagellate,TSA,MMETSP,2014,MMETSP0361.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,194196,703_Scrippsiella_hangoei.faa
707,410,Debaryomyces_hansenii_CBS767,284592,fungus,TSA,MMETSP,2014,MMETSP0233.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,8909,707_Debaryomyces_hansenii_CBS767.faa
708,411,Debaryomyces_hansenii_CBS767,284592,fungus,TSA,MMETSP,2014,MMETSP0234.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,9012,708_Debaryomyces_hansenii_CBS767.faa
709,412,Debaryomyces_hansenii_CBS767,284592,fungus,TSA,MMETSP,2014,MMETSP0235.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,7532,709_Debaryomyces_hansenii_CBS767.faa
710,413,Chrysocystis_fragilis,1411660,ochrophyte,TSA,MMETSP,2014,MMETSP1165.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32101,710_Chrysocystis_fragilis.faa
711,414,Togula_jolla,285029,dinoflagellate,TSA,MMETSP,2014,MMETSP0224.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,63482,711_Togula_jolla.faa
715,415,Pavlova_sp_CCMP459,298111,haptophyte,TSA,MMETSP,2014,MMETSP1139.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25636,715_Pavlova_sp_CCMP459.faa
716,416,Pavlova_sp_CCMP459,298111,haptophyte,TSA,MMETSP,2014,MMETSP1140.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26497,716_Pavlova_sp_CCMP459.faa
717,417,Pavlova_sp_CCMP459,298111,haptophyte,TSA,MMETSP,2014,MMETSP1381.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17512,717_Pavlova_sp_CCMP459.faa
718,418,Rhodomonas_sp,302021,cryptophyte,TSA,MMETSP,2014,MMETSP1091.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38769,718_Rhodomonas_sp.faa
719,419,Rhodomonas_sp,302021,cryptophyte,TSA,MMETSP,2014,MMETSP1389.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41363,719_Rhodomonas_sp.faa
722,420,Alexandrium_monilatum,311494,dinoflagellate,TSA,MMETSP,2014,MMETSP0093.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,116040,722_Alexandrium_monilatum.faa
723,421,Alexandrium_monilatum,311494,dinoflagellate,TSA,MMETSP,2014,MMETSP0095.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,123120,723_Alexandrium_monilatum.faa
724,422,Alexandrium_monilatum,311494,dinoflagellate,TSA,MMETSP,2014,MMETSP0096.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,120231,724_Alexandrium_monilatum.faa
725,423,Alexandrium_monilatum,311494,dinoflagellate,TSA,MMETSP,2014,MMETSP0097.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,129825,725_Alexandrium_monilatum.faa
726,424,Neobodo_designis,312471,other,TSA,MMETSP,2014,MMETSP1114.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,62912,726_Neobodo_designis.faa
727,425,Perkinsus_chesapeaki_ATCC_PRA-65,321610,alveolate,TSA,MMETSP,2014,MMETSP0924.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18692,727_Perkinsus_chesapeaki_ATCC_PRA-65.faa
728,426,Chlamydomonas_sp_CCMP219,327068,chlorophyte,TSA,MMETSP,2014,MMETSP0063.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37233,728_Chlamydomonas_sp_CCMP219.faa
729,427,Alexandrium_andersonii,327968,dinoflagellate,TSA,MMETSP,2014,MMETSP1436.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,80901,729_Alexandrium_andersonii.faa
733,428,Rhodomonas_lens,354590,cryptophyte,TSA,MMETSP,2014,MMETSP0484.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,56677,733_Rhodomonas_lens.faa
734,429,Helicotheca_tamensis,374047,diatom,TSA,MMETSP,2014,MMETSP1171.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16089,734_Helicotheca_tamensis.faa
737,430,Thalassiosira_miniscula,385413,diatom,TSA,MMETSP,2014,MMETSP0737.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44617,737_Thalassiosira_miniscula.faa
738,431,Thalassiosira_miniscula,385413,diatom,TSA,MMETSP,2014,MMETSP0738.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28002,738_Thalassiosira_miniscula.faa
739,432,Thalassiosira_miniscula,385413,diatom,TSA,MMETSP,2014,MMETSP0739.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36904,739_Thalassiosira_miniscula.faa
740,433,Thalassiosira_miniscula,385413,diatom,TSA,MMETSP,2014,MMETSP0740.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25222,740_Thalassiosira_miniscula.faa
741,434,Durinskia_baltica,400756,dinoflagellate,TSA,MMETSP,2014,MMETSP0116.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,125873,741_Durinskia_baltica.faa
743,435,Karlodinium_micrum,407301,dinoflagellate,TSA,MMETSP,2014,MMETSP1015.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,101339,743_Karlodinium_micrum.faa
744,436,Karlodinium_micrum,407301,dinoflagellate,TSA,MMETSP,2014,MMETSP1016.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,102445,744_Karlodinium_micrum.faa
745,437,Karlodinium_micrum,407301,dinoflagellate,TSA,MMETSP,2014,MMETSP1017.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,100494,745_Karlodinium_micrum.faa
746,438,Chrysochromulina_rotalis,412157,haptophyte,TSA,MMETSP,2014,MMETSP0287.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,49880,746_Chrysochromulina_rotalis.faa
747,439,Scyphosphaera_apsteinii,418940,haptophyte,TSA,MMETSP,2014,MMETSP1333.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57950,747_Scyphosphaera_apsteinii.faa
748,440,Thalassiosira_gravida,420259,diatom,TSA,MMETSP,2014,MMETSP0492.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,20238,748_Thalassiosira_gravida.faa
749,441,Thalassiosira_gravida,420259,diatom,TSA,MMETSP,2014,MMETSP0493.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30253,749_Thalassiosira_gravida.faa
750,442,Thalassiosira_gravida,420259,diatom,TSA,MMETSP,2014,MMETSP0494.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29979,750_Thalassiosira_gravida.faa
751,443,Thalassiosira_antarctica,420261,diatom,TSA,MMETSP,2014,MMETSP0902.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37008,751_Thalassiosira_antarctica.faa
752,444,Thalassiosira_antarctica,420261,diatom,TSA,MMETSP,2014,MMETSP0903.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37457,752_Thalassiosira_antarctica.faa
753,445,Thalassiosira_antarctica,420261,diatom,TSA,MMETSP,2014,MMETSP0904.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33207,753_Thalassiosira_antarctica.faa
754,446,Thalassiosira_antarctica,420261,diatom,TSA,MMETSP,2014,MMETSP0905.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37272,754_Thalassiosira_antarctica.faa
755,447,Attheya_septentrionalis,420275,diatom,TSA,MMETSP,2014,MMETSP1449.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26388,755_Attheya_septentrionalis.faa
757,448,Ochromonas_sp_CCMP1393,420556,ochrophyte,TSA,MMETSP,2014,MMETSP0004.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28581,757_Ochromonas_sp_CCMP1393.faa
758,449,Ochromonas_sp_CCMP1393,420556,ochrophyte,TSA,MMETSP,2014,MMETSP0005.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28118,758_Ochromonas_sp_CCMP1393.faa
759,450,Chaetoceros_dichaeta,420782,diatom,TSA,MMETSP,2014,MMETSP1447.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27885,759_Chaetoceros_dichaeta.faa
761,451,Chaetoceros_affinis,426623,diatom,TSA,MMETSP,2014,MMETSP0090.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24279,761_Chaetoceros_affinis.faa
762,452,Chaetoceros_affinis,426623,diatom,TSA,MMETSP,2014,MMETSP0091.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,21157,762_Chaetoceros_affinis.faa
763,453,Chaetoceros_affinis,426623,diatom,TSA,MMETSP,2014,MMETSP0092.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,6328,763_Chaetoceros_affinis.faa
764,454,Chaetoceros_brevis,426625,diatom,TSA,MMETSP,2014,MMETSP1435.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,4954,764_Chaetoceros_brevis.faa
765,455,Gambierdiscus_australes,439317,dinoflagellate,TSA,MMETSP,2014,MMETSP0766.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,85094,765_Gambierdiscus_australes.faa
766,456,Scrippsiella_hangoei,447022,dinoflagellate,TSA,MMETSP,2014,MMETSP0367.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,106640,766_Scrippsiella_hangoei.faa
767,457,Scrippsiella_hangoei,447022,dinoflagellate,TSA,MMETSP,2014,MMETSP0368.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,106158,767_Scrippsiella_hangoei.faa
768,458,Scrippsiella_hangoei,447022,dinoflagellate,TSA,MMETSP,2014,MMETSP0369.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,108845,768_Scrippsiella_hangoei.faa
771,459,Chloropicon_mariensis,1606511,chlorophyte,TSA,MMETSP,2014,MMETSP1309.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14853,771_Chloropicon_mariensis.faa
772,460,Chloropicon_laureae,464258,chlorophyte,TSA,MMETSP,2014,MMETSP1311.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15517,772_Chloropicon_laureae.faa
773,461,Chloropicon_roscoffensis,1461544,chlorophyte,TSA,MMETSP,2014,MMETSP1312.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15205,773_Chloropicon_roscoffensis.faa
774,462,Picochlorum_sp_RCC944,464278,chlorophyte,TSA,MMETSP,2014,MMETSP1330.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18534,774_Picochlorum_sp_RCC944.faa
775,463,Hemiselmis_andersenii,464988,cryptophyte,TSA,MMETSP,2014,MMETSP0043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,56713,775_Hemiselmis_andersenii.faa
776,464,Hemiselmis_andersenii,464988,cryptophyte,TSA,MMETSP,2014,MMETSP1041.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38417,776_Hemiselmis_andersenii.faa
777,465,Hemiselmis_andersenii,464988,cryptophyte,TSA,MMETSP,2014,MMETSP1042.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,46232,777_Hemiselmis_andersenii.faa
778,466,Hemiselmis_andersenii,464988,cryptophyte,TSA,MMETSP,2014,MMETSP1043.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38831,778_Hemiselmis_andersenii.faa
779,467,Hemiselmis_tepida,464990,cryptophyte,TSA,MMETSP,2014,MMETSP1355.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36263,779_Hemiselmis_tepida.faa
780,468,Pseudo-nitzschia_heimii,476441,diatom,TSA,MMETSP,2014,MMETSP1423.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29770,780_Pseudo-nitzschia_heimii.faa
781,469,Pavlovales_sp_CCMP2436,483367,haptophyte,TSA,MMETSP,2014,MMETSP0982.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42515,781_Pavlovales_sp_CCMP2436.faa
782,470,Pavlovales_sp_CCMP2436,483367,haptophyte,TSA,MMETSP,2014,MMETSP0983.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40501,782_Pavlovales_sp_CCMP2436.faa
783,471,Pavlovales_sp_CCMP2436,483367,haptophyte,TSA,MMETSP,2014,MMETSP0984.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39533,783_Pavlovales_sp_CCMP2436.faa
784,472,Pavlovales_sp_CCMP2436,483367,haptophyte,TSA,MMETSP,2014,MMETSP0985.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39307,784_Pavlovales_sp_CCMP2436.faa
785,473,Pedinellales_sp_CCMP2098,483369,ochrophyte,TSA,MMETSP,2014,MMETSP0990.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,52133,785_Pedinellales_sp_CCMP2098.faa
786,474,Pedinellales_sp_CCMP2098,483369,ochrophyte,TSA,MMETSP,2014,MMETSP0991.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,77887,786_Pedinellales_sp_CCMP2098.faa
787,475,Pedinellales_sp_CCMP2098,483369,ochrophyte,TSA,MMETSP,2014,MMETSP0992.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,59606,787_Pedinellales_sp_CCMP2098.faa
788,476,Pedinellales_sp_CCMP2098,483369,ochrophyte,TSA,MMETSP,2014,MMETSP0993.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,72691,788_Pedinellales_sp_CCMP2098.faa
789,477,Pelagophyceae_sp_CCMP2097,483370,ochrophyte,TSA,MMETSP,2014,MMETSP0974.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42128,789_Pelagophyceae_sp_CCMP2097.faa
790,478,Pelagophyceae_sp_CCMP2097,483370,ochrophyte,TSA,MMETSP,2014,MMETSP0975.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39537,790_Pelagophyceae_sp_CCMP2097.faa
792,479,Pelagophyceae_sp_CCMP2097,483370,ochrophyte,TSA,MMETSP,2014,MMETSP0977.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41270,792_Pelagophyceae_sp_CCMP2097.faa
793,480,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,TSA,MMETSP,2014,MMETSP1141.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29298,793_Ochromonadaceae_sp_CCMP2298.faa
794,481,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,TSA,MMETSP,2014,MMETSP1142.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31169,794_Ochromonadaceae_sp_CCMP2298.faa
795,482,Ochromonadaceae_sp_CCMP2298,483371,ochrophyte,TSA,MMETSP,2014,MMETSP1143.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,33276,795_Ochromonadaceae_sp_CCMP2298.faa
